event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,ground-speed,heading,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3058386553,true,2017-05-13 17:59:37.001,,,4040,3986,,3518565556,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386554,true,2017-05-13 17:59:38.001,,,4040,3986,,1187092391,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386555,true,2017-05-13 17:59:39.001,,,4040,3986,,2767984466,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386556,true,2017-05-13 17:59:40.001,,,4040,3988,,60200615,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386557,true,2017-05-13 17:59:41.001,,,4040,3989,,1604850844,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386558,true,2017-05-13 17:59:42.001,,,4040,3986,,2762180827,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386559,true,2017-05-13 17:59:43.001,,,4040,3988,,4252698112,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386560,true,2017-05-13 17:59:44.001,,,4040,3986,,1330020383,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386561,true,2017-05-13 17:59:45.001,,,4040,3986,,2755328937,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386562,true,2017-05-13 17:59:46.001,,,4040,3986,,4245715232,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386563,true,2017-05-13 17:59:47.001,,,4040,3986,,1539766663,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386564,true,2017-05-13 17:59:48.001,,,4040,3985,,3180821498,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386565,true,2017-05-13 17:59:49.001,,,4040,3986,,734069760,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386566,true,2017-05-13 17:59:50.001,,,4040,3986,,2620230951,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386567,true,2017-05-13 17:59:51.001,,,4040,3986,,345119314,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386568,true,2017-05-13 17:59:52.001,,,4040,3986,,2371463189,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386569,true,2017-05-13 17:59:53.001,,,4040,3984,,4205639471,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386570,true,2017-05-13 17:59:54.001,,,4040,3985,,208503146,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386571,true,2017-05-13 17:59:55.001,,,4040,3986,,1213460281,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386572,true,2017-05-13 17:59:56.001,,,4040,3986,,3583382436,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386573,true,2017-05-13 17:59:57.001,,,4040,3986,,1722142657,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386574,true,2017-05-13 17:59:58.001,,,4040,3986,,1656462526,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386575,true,2017-05-13 17:59:59.001,,,4040,3981,,181944844,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386576,true,2017-05-13 18:00:00.001,,,4040,3986,,3040470419,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386470,true,2017-05-13 18:00:01.000,,,4049,3994,,2711103620,,2017-05-13 18:00:01.000,"D",26,0,150,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386577,true,2017-05-13 18:00:01.001,,,4040,3985,,720138466,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386578,true,2017-05-13 18:00:02.001,,,4040,3986,,2623142255,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386579,true,2017-05-13 18:00:03.001,,,4040,3986,,4187256880,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386580,true,2017-05-13 18:00:04.001,,,4040,3986,,1302590241,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386581,true,2017-05-13 18:00:05.001,,,4040,3986,,2658364409,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386582,true,2017-05-13 18:00:06.001,,,4040,3985,,3918259020,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386583,true,2017-05-13 18:00:07.001,,,4040,3985,,943741783,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386584,true,2017-05-13 18:00:08.001,,,4040,3986,,2321798408,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386585,true,2017-05-13 18:00:09.001,,,4040,3986,,3714338717,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386586,true,2017-05-13 18:00:10.001,,,4040,3986,,768395465,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386587,true,2017-05-13 18:00:11.001,,,4040,3986,,2286569213,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386588,true,2017-05-13 18:00:12.001,,,4040,3986,,3875325787,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386589,true,2017-05-13 18:00:13.001,,,4040,3984,,1076184669,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386590,true,2017-05-13 18:00:14.001,,,4040,3985,,2937900615,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386591,true,2017-05-13 18:00:15.001,,,4040,3984,,387208233,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386592,true,2017-05-13 18:00:16.001,,,4040,3984,,2368200733,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386593,true,2017-05-13 18:00:17.001,,,4040,3979,,4129384455,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386594,true,2017-05-13 18:00:18.001,,,4040,3986,,2500593125,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386595,true,2017-05-13 18:00:19.001,,,4040,3984,,249795759,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386596,true,2017-05-13 18:00:20.001,,,4040,3984,,2646486407,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386597,true,2017-05-13 18:00:21.001,,,4040,3985,,864667979,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
